avaliacaosk,nota,usuariosk,filmesk,produtorask,calendariosk,enderecosk
17056,2,1796,59,9,341,67
18981,2,1117,59,9,346,1
9350,4,1758,59,9,349,32
4025,3,1204,59,9,354,80
872,5,1511,59,9,371,12
14997,4,634,59,9,401,62
1258,1,1394,59,9,402,134
13427,4,1485,59,9,417,134
7377,1,1354,59,9,424,53
17837,2,609,59,9,425,80
6159,3,1611,59,9,478,40
16378,2,1508,59,9,490,19
15438,5,346,59,9,499,134
5967,1,153,59,9,576,20
3300,4,1350,59,9,591,4
17126,1,1376,59,9,671,61
12067,3,707,59,9,674,7
7445,2,14,59,9,682,100
2579,5,1519,59,9,715,4
766,4,1265,59,9,761,118
7356,2,6,59,9,772,6
416,5,1252,59,9,804,17
4301,5,180,59,9,859,40
18671,4,23,59,9,899,53
16967,3,429,59,9,914,53
9568,3,315,59,9,973,42
4920,4,472,59,9,984,68
8010,5,1870,59,9,990,33
6353,4,1984,59,9,992,32
1344,5,985,59,9,1023,10
5635,5,1693,59,9,1030,78
363,1,926,59,9,1051,6
6370,2,265,59,9,1077,10
12148,4,633,109,14,1,32
285,2,1238,109,14,16,134
64,3,1331,109,14,64,125
10742,3,1495,109,14,71,17
7868,4,956,109,14,88,125
3087,3,1191,109,14,137,41
10084,1,615,109,14,163,125
17294,3,745,109,14,194,36
13332,5,59,109,14,210,23
11498,2,779,109,14,249,75
13685,5,354,109,14,265,11
8039,2,981,109,14,284,23
2228,4,1634,109,14,312,42
3050,5,718,109,14,314,22
8224,3,1992,109,14,327,8
18213,4,1837,109,14,329,67
8009,4,151,109,14,346,67
287,3,890,109,14,354,32
6534,4,1583,109,14,392,84
11738,5,1281,109,14,395,53
6055,3,1809,109,14,475,84
19416,5,1106,109,14,481,1
11040,5,944,109,14,493,125
6790,2,1230,109,14,495,8
13253,3,769,109,14,503,20
4995,3,953,109,14,535,14
8563,3,1886,109,14,652,1
1096,1,1917,109,14,664,124
4797,5,1338,109,14,709,217
3895,2,222,109,14,760,21
18717,3,1569,109,14,821,100
11807,4,1540,109,14,840,151
19331,2,882,109,14,861,124
10599,2,871,109,14,871,28
9260,2,46,109,14,887,14
9087,5,139,109,14,903,62
9526,1,1639,109,14,908,75
1257,3,603,109,14,990,28
15823,3,520,109,14,990,100
16766,2,1409,109,14,1020,42
9431,1,777,109,14,1053,2
16275,1,921,109,14,1062,15
1514,4,385,109,14,1065,75
1573,3,617,146,21,1,61
6336,2,446,146,21,4,15
18060,3,1507,146,21,16,217
14144,2,1078,146,21,18,217
9804,2,1072,146,21,22,28
18687,4,54,146,21,58,32
12142,2,963,146,21,82,12
1840,1,103,146,21,83,156
7184,4,1087,146,21,122,125
9766,4,1493,146,21,165,80
15416,2,250,146,21,188,20
17428,5,1797,146,21,200,21
5944,1,425,146,21,207,124
13137,2,219,146,21,212,151
8100,5,576,146,21,230,78
8052,2,1311,146,21,262,134
7808,1,1436,146,21,290,25
1506,5,1012,146,21,302,36
19101,5,1461,146,21,340,35
16363,1,960,146,21,364,217
16899,4,275,146,21,375,12
4498,1,619,146,21,385,53
7437,2,20,146,21,505,156
12737,3,1931,146,21,510,80
4825,2,1476,146,21,594,23
4043,2,1375,146,21,607,62
7961,2,426,146,21,640,7
3452,5,183,146,21,640,78
11185,4,1308,146,21,668,8
12038,1,1014,146,21,669,42
13865,1,942,146,21,689,20
6272,4,916,146,21,697,22
8594,3,1190,146,21,725,6
12384,1,1320,146,21,833,68
14238,4,1124,146,21,905,6
16864,1,1472,146,21,909,1
17587,2,87,146,21,915,2
1636,1,841,146,21,936,124
13868,3,613,146,21,936,156
3472,5,595,146,21,940,4
5102,2,620,146,21,946,125
17462,1,1982,146,21,951,3
7058,3,1747,146,21,953,29
14578,1,1619,146,21,1010,61
11123,4,1331,146,21,1012,125
8083,5,1596,146,21,1087,125
12057,1,1704,177,21,22,21
12884,3,29,177,21,41,61
19227,2,1560,177,21,60,4
351,4,148,177,21,78,11
7737,5,1056,177,21,84,33
17951,2,7,177,21,127,118
18470,4,1576,177,21,128,35
11907,1,1917,177,21,176,124
18673,1,213,177,21,199,42
8196,4,625,177,21,200,68
5566,2,846,177,21,223,6
8661,3,1450,177,21,247,29
8963,3,1784,177,21,269,2
2754,2,463,177,21,295,36
8634,5,1852,177,21,304,156
7778,3,1986,177,21,319,124
3117,2,711,177,21,364,19
12663,1,244,177,21,377,41
1156,1,1143,177,21,393,32
9615,1,811,177,21,429,100
16979,3,676,177,21,450,20
3371,1,1089,177,21,455,8
11851,3,1623,177,21,476,32
758,4,999,177,21,483,18
10956,5,546,177,21,487,11
18026,3,1432,177,21,492,29
18342,1,1815,177,21,553,3
13069,2,359,177,21,555,4
3107,1,1124,177,21,582,6
17608,5,1158,177,21,598,35
1679,3,564,177,21,644,7
9027,3,1905,177,21,741,1
12765,2,460,177,21,802,217
344,2,1085,177,21,814,62
1102,4,136,177,21,853,28
2792,4,1864,177,21,1039,72
1715,2,723,177,21,1052,3
18316,4,103,177,21,1055,156
12953,3,1337,177,21,1061,39
1370,2,1033,177,21,1067,53
15607,5,719,177,21,1078,84
1558,3,1832,177,21,1094,15
19768,4,951,201,21,4,33
10505,1,1898,201,21,28,67
16767,1,233,201,21,48,67
9231,5,291,201,21,64,23
11304,1,572,201,21,71,118
5441,3,1373,201,21,167,4
12535,5,1226,201,21,205,18
11902,1,1839,201,21,270,124
16365,4,622,201,21,283,21
14298,2,1781,201,21,302,76
8363,1,1987,201,21,347,15
12087,2,16,201,21,452,151
13121,5,241,201,21,468,118
13135,1,1422,201,21,486,124
4280,4,1953,201,21,535,84
18540,1,696,201,21,659,6
7207,1,705,201,21,691,23
6980,2,445,201,21,695,22
5685,4,808,201,21,713,118
6895,4,1166,201,21,717,67
10909,5,588,201,21,757,14
5815,4,1149,201,21,776,151
827,1,1434,201,21,779,42
4568,3,1552,201,21,823,84
672,3,1717,201,21,850,12
19764,5,427,201,21,931,42
15770,2,1218,201,21,938,75
7519,2,1490,201,21,940,75
2702,3,74,201,21,947,17
7953,4,289,201,21,1090,21
16807,1,1428,208,11,4,18
3920,2,324,208,11,82,100
12618,2,1723,208,11,94,23
12972,4,1352,208,11,133,33
6746,2,1767,208,11,155,32
9433,2,967,208,11,208,61
843,2,454,208,11,247,118
7430,3,301,208,11,251,18
10938,1,281,208,11,281,78
16801,2,608,208,11,299,124
4899,2,1547,208,11,311,76
4809,5,843,208,11,363,33
10385,3,522,208,11,398,28
17183,2,283,208,11,398,23
2846,3,1832,208,11,430,15
9080,4,1286,208,11,437,100
14042,4,340,208,11,474,67
15561,3,467,208,11,508,20
13638,2,697,208,11,538,11
1398,1,386,208,11,557,62
19256,2,1216,208,11,567,124
16906,5,614,208,11,582,25
15305,2,1038,208,11,609,151
12358,5,1386,208,11,618,2
17258,5,37,208,11,629,156
15198,1,1241,208,11,698,6
6726,4,1671,208,11,736,76
4150,1,1868,208,11,752,7
17604,4,1662,208,11,890,2
17381,2,1052,208,11,935,78
1657,3,309,208,11,975,75
18348,1,1966,208,11,983,100
16339,2,888,208,11,1010,1
19907,2,445,208,11,1061,22
4240,5,1724,218,21,11,151
8076,4,1296,218,21,51,20
17257,4,1486,218,21,58,10
14542,5,1030,218,21,77,38
5085,1,1519,218,21,96,4
18726,3,1995,218,21,103,20
6047,4,821,218,21,135,36
16530,4,280,218,21,202,151
6257,3,914,218,21,261,53
19863,5,1687,218,21,344,11
11232,1,121,218,21,356,12
13730,4,163,218,21,357,62
3919,2,942,218,21,384,20
12085,3,1002,218,21,410,217
8399,1,459,218,21,413,19
19473,2,1207,218,21,420,4
15423,2,1543,218,21,422,35
19948,2,645,218,21,468,39
986,4,797,218,21,470,21
2257,5,870,218,21,476,38
15716,1,1246,218,21,544,40
12807,4,338,218,21,557,151
7804,5,1918,218,21,564,11
17329,2,1676,218,21,569,28
8260,5,1386,218,21,574,2
65,1,1773,218,21,631,11
2297,5,154,218,21,637,67
6717,2,784,218,21,675,62
9535,1,1493,218,21,722,80
15949,1,1370,218,21,758,151
189,3,883,218,21,787,2
14503,1,1483,218,21,790,36
18440,1,1339,218,21,795,33
7037,3,1809,218,21,825,84
2756,4,103,218,21,831,156
13777,4,1645,218,21,873,100
6270,2,1624,218,21,923,217
12211,3,1594,218,21,939,67
4837,4,233,218,21,978,67
13756,3,275,218,21,1040,12
11766,1,1392,218,21,1046,32
4263,1,429,218,21,1046,53
8965,4,878,218,21,1060,20
14787,2,1264,240,21,44,40
15722,3,1132,240,21,58,151
12280,3,330,240,21,95,7
15205,4,1826,240,21,127,10
14626,3,1655,240,21,135,41
1094,4,425,240,21,149,124
2837,3,1888,240,21,154,28
6761,4,43,240,21,176,36
15525,4,1787,240,21,201,8
3323,4,800,240,21,223,23
212,3,1192,240,21,271,4
9700,5,1055,240,21,274,125
4221,4,1201,240,21,290,62
5607,1,1691,240,21,306,40
14128,3,188,240,21,337,33
13499,2,1884,240,21,339,32
18287,5,112,240,21,354,125
1125,4,514,240,21,391,124
9592,2,1588,240,21,423,15
4099,5,273,240,21,448,3
17661,5,7,240,21,472,118
2203,1,117,240,21,490,75
12424,3,310,240,21,497,11
3108,2,1160,240,21,549,10
8715,3,1217,240,21,596,35
17955,2,817,240,21,605,17
524,3,1148,240,21,652,118
12314,3,622,240,21,653,21
12164,1,1111,240,21,691,11
1990,1,1088,240,21,703,18
10208,5,1016,240,21,732,23
16229,4,1322,240,21,755,36
10306,1,582,240,21,799,40
13843,2,1798,240,21,812,19
939,5,871,240,21,815,28
947,2,1985,240,21,830,124
8116,1,533,240,21,853,19
1816,1,244,240,21,908,41
12540,5,141,240,21,915,28
10596,1,735,240,21,925,28
1776,5,782,240,21,943,38
10382,5,1232,240,21,944,151
19856,1,1918,240,21,996,11
7783,4,561,240,21,1075,217
8479,2,831,241,21,22,29
9809,2,422,241,21,53,39
2541,2,107,241,21,59,61
2239,3,1568,241,21,76,62
16542,5,710,241,21,92,151
9279,1,95,241,21,107,14
8067,2,363,241,21,135,76
18276,2,1719,241,21,156,68
15964,1,1262,241,21,165,11
13418,5,1031,241,21,194,61
721,4,1245,241,21,292,18
18581,1,783,241,21,315,134
1451,5,931,241,21,325,68
709,3,1715,241,21,367,36
8435,4,1528,241,21,431,217
16589,2,818,241,21,459,118
8873,3,1689,241,21,480,156
12015,4,1038,241,21,519,151
17946,2,133,241,21,537,217
8614,4,283,241,21,542,23
16692,4,1455,241,21,546,75
17012,2,1872,241,21,590,18
1914,1,1153,241,21,599,67
966,2,508,241,21,617,42
4087,1,1877,241,21,629,8
6762,1,1646,241,21,636,35
172,2,1092,241,21,662,76
928,3,1430,241,21,696,23
14029,3,13,241,21,755,125
1166,1,1551,241,21,818,80
2852,5,1547,241,21,832,76
19448,1,465,241,21,837,61
15136,4,909,241,21,876,72
19057,2,1051,241,21,895,25
3749,4,1785,241,21,1025,100
8628,5,1537,241,21,1029,2
7349,3,1485,241,21,1063,134
10673,1,819,426,21,8,10
7803,1,576,426,21,21,78
14009,3,744,426,21,30,4
2324,1,258,426,21,60,61
18391,3,1668,426,21,62,32
3205,1,878,426,21,137,20
585,2,518,426,21,183,18
12604,2,1293,426,21,185,39
10272,5,1682,426,21,208,134
3834,1,1257,426,21,229,23
18301,3,1367,426,21,243,11
6960,4,1113,426,21,280,8
8288,5,402,426,21,281,8
18386,1,471,426,21,293,118
11310,1,1576,426,21,313,35
5550,4,1093,426,21,326,2
725,2,1616,426,21,327,11
16231,4,1070,426,21,329,18
19799,3,882,426,21,340,124
2102,2,1288,426,21,365,21
5988,5,1353,426,21,388,124
12691,5,462,426,21,395,3
17394,2,1746,426,21,430,53
11421,1,1524,426,21,432,68
14958,2,226,426,21,441,11
15663,5,961,426,21,563,3
6457,4,1832,426,21,583,15
7822,4,521,426,21,593,4
19655,2,1313,426,21,651,33
10670,5,1122,426,21,656,75
16679,5,925,426,21,681,36
7003,5,743,426,21,703,17
1105,2,1847,426,21,718,156
2326,2,1342,426,21,729,19
6078,5,323,426,21,748,75
17345,1,1854,426,21,758,4
5669,2,1561,426,21,786,28
10020,3,1139,426,21,786,2
4654,4,1983,426,21,819,12
1204,2,163,426,21,843,62
4531,2,1455,426,21,854,75
11347,1,648,426,21,883,217
9345,5,189,426,21,895,67
4450,2,1237,426,21,949,4
6566,4,390,426,21,949,33
18075,2,319,426,21,949,10
1627,1,416,62,21,17,25
7398,2,1109,62,21,64,42
6742,2,868,62,21,73,61
8417,4,1274,62,21,74,75
17230,3,1044,62,21,91,14
18630,2,1733,62,21,121,17
3418,2,854,62,21,140,4
19337,1,1770,62,21,167,25
14120,1,1092,62,21,176,76
88,5,1802,62,21,254,61
3830,1,961,62,21,335,3
11292,5,1383,62,21,455,42
7736,4,1014,62,21,455,42
7419,1,1160,62,21,518,10
19977,2,1198,62,21,530,8
19134,2,1356,62,21,537,125
9183,5,366,62,21,543,217
19513,2,1492,62,21,588,22
2735,1,1005,62,21,624,12
18229,5,1748,62,21,625,29
15883,4,504,62,21,653,84
10507,1,1961,62,21,662,100
17504,5,1745,62,21,732,8
692,2,1360,62,21,873,1
2506,4,884,62,21,881,7
16485,2,781,62,21,883,22
2458,2,492,62,21,937,84
17897,1,1536,62,21,976,19
9401,3,463,62,21,1003,36
5139,1,66,62,21,1039,35
1519,3,1341,62,21,1044,15
16216,3,411,62,21,1048,38
8438,2,16,62,21,1079,151
2063,4,318,62,21,1083,35
14216,1,41,62,21,1094,76
18576,2,703,63,10,15,28
2021,5,592,63,10,30,6
17385,3,1023,63,10,35,124
1212,2,1293,63,10,44,39
19181,4,1743,63,10,67,217
11342,1,355,63,10,78,36
1750,5,1589,63,10,86,35
3225,3,1795,63,10,147,75
16366,1,506,63,10,193,19
6232,4,628,63,10,221,62
13596,3,192,63,10,222,28
12133,5,1142,63,10,242,32
14056,5,811,63,10,262,100
6468,1,1406,63,10,304,18
7165,4,573,63,10,311,39
3243,1,1719,63,10,331,68
7384,4,562,63,10,333,38
19124,5,706,63,10,358,1
5553,5,783,63,10,415,134
8777,3,1744,63,10,481,156
7668,3,1804,63,10,504,32
8559,2,1811,63,10,535,39
7627,1,367,63,10,637,67
5313,4,1146,63,10,657,18
10082,1,242,63,10,704,76
18224,3,1511,63,10,739,12
16580,2,1912,63,10,851,118
6295,2,604,63,10,853,35
18082,4,634,63,10,866,62
18861,2,66,63,10,907,35
7119,1,10,63,10,926,62
2283,2,1682,63,10,934,134
15485,2,152,63,10,979,42
17833,5,596,63,10,984,17
8253,5,599,63,10,999,38
291,1,501,63,10,1008,3
13479,3,1805,63,10,1020,100
1003,3,1099,63,10,1020,28
7488,5,1731,63,10,1058,10
18172,1,1753,63,10,1059,4
11989,3,1943,63,10,1061,12
154,5,1728,100,21,11,53
13037,3,1275,100,21,21,78
12311,2,968,100,21,80,61
11756,3,1493,100,21,132,80
4890,5,364,100,21,205,36
3658,4,38,100,21,224,217
11826,3,1889,100,21,279,6
3679,2,798,100,21,305,38
1385,4,1775,100,21,309,8
5965,3,1605,100,21,310,125
17894,1,1426,100,21,311,17
19205,4,1762,100,21,329,28
17644,5,980,100,21,393,21
1131,2,1662,100,21,408,2
1595,4,960,100,21,588,217
6221,5,1719,100,21,599,68
7624,2,375,100,21,603,40
10182,3,1679,100,21,610,125
12388,2,938,100,21,654,1
16145,3,1727,100,21,669,7
15029,4,921,100,21,740,15
7636,3,151,100,21,773,67
12651,1,116,100,21,826,32
17406,5,1830,100,21,835,40
1224,2,1999,100,21,939,100
7359,2,1639,100,21,988,75
1749,1,1342,100,21,1002,19
11165,4,582,100,21,1003,40
10386,4,1193,100,21,1009,156
19261,3,1251,100,21,1027,76
10748,5,1828,100,21,1092,1
15853,2,1439,100,21,1095,11
13871,5,612,158,15,9,40
15422,4,92,158,15,9,80
2325,1,875,158,15,56,18
17047,4,374,158,15,108,41
18282,2,1221,158,15,113,20
2583,4,239,158,15,137,11
14325,3,1907,158,15,149,22
14902,2,1107,158,15,153,151
17969,5,1177,158,15,180,42
12150,5,1608,158,15,277,32
16489,4,1813,158,15,287,124
14024,1,725,158,15,304,23
15293,3,249,158,15,336,12
5885,5,70,158,15,353,68
12043,2,115,158,15,375,1
3410,3,153,158,15,398,20
8092,1,1753,158,15,409,4
14198,4,1728,158,15,410,53
7365,2,1273,158,15,414,125
16702,5,55,158,15,484,36
18611,2,1027,158,15,493,68
317,5,934,158,15,531,6
5487,3,1958,158,15,567,25
5051,4,1217,158,15,576,35
1266,2,1427,158,15,598,124
10279,3,731,158,15,599,18
19068,3,1822,158,15,624,33
2509,4,1014,158,15,630,42
15195,2,1158,158,15,631,35
9284,2,174,158,15,632,22
3954,5,1070,158,15,639,18
13323,3,724,158,15,661,3
19666,3,446,158,15,685,15
16284,5,180,158,15,739,40
1438,2,1689,158,15,747,156
16207,5,1243,158,15,747,35
1608,4,854,158,15,818,4
17276,2,1886,158,15,884,1
15229,4,984,158,15,903,6
11215,4,1964,158,15,911,7
1755,3,39,158,15,926,62
17271,5,1019,158,15,946,21
5443,1,967,158,15,975,61
18897,3,357,158,15,1001,72
1610,4,1679,188,21,37,125
18805,5,590,188,21,77,32
4021,5,1685,188,21,156,17
4094,5,1353,188,21,179,124
13199,1,389,188,21,192,17
15738,1,116,188,21,237,32
5860,2,593,188,21,255,36
13411,3,1927,188,21,292,42
7364,1,771,188,21,297,3
4375,4,110,188,21,304,156
13975,5,545,188,21,406,33
6954,2,562,188,21,414,38
15925,4,1754,188,21,417,15
12856,3,726,188,21,442,68
11321,5,76,188,21,600,53
9229,2,1732,188,21,622,29
10167,3,476,188,21,680,6
19418,5,1873,188,21,794,35
9007,4,1454,188,21,814,10
6570,5,243,188,21,821,36
17441,4,1674,188,21,849,35
13855,4,908,188,21,856,76
4323,3,594,188,21,864,15
17323,3,1394,188,21,865,134
1286,2,504,188,21,888,84
9941,3,242,188,21,957,76
10261,4,609,188,21,959,80
17085,1,300,188,21,987,125
13627,2,1363,188,21,1003,32
4319,5,1640,188,21,1032,4
19965,4,447,188,21,1064,40
3006,1,629,312,21,21,33
9264,4,729,312,21,30,35
14535,2,476,312,21,51,6
15643,5,997,312,21,101,3
13190,3,1649,312,21,130,118
1068,5,437,312,21,166,39
14930,4,1301,312,21,176,61
19174,5,1992,312,21,223,8
1663,3,342,312,21,278,2
12100,1,1501,312,21,287,80
7006,5,1575,312,21,288,61
10344,4,1129,312,21,351,53
3593,3,645,312,21,452,39
18799,1,532,312,21,536,14
5653,2,370,312,21,543,134
8333,3,1315,312,21,575,33
330,2,90,312,21,593,62
9400,1,1247,312,21,698,32
5998,4,72,312,21,712,100
12089,5,184,312,21,716,7
18660,1,635,312,21,725,17
11568,5,2,312,21,773,20
16328,2,1227,312,21,805,118
6222,4,171,312,21,854,33
13712,1,559,312,21,859,156
4459,1,1894,312,21,869,61
11209,2,1448,312,21,869,10
19464,3,1671,312,21,893,76
733,1,1981,312,21,922,39
1592,5,212,312,21,943,7
4849,1,1921,312,21,953,124
4726,3,1254,312,21,1044,156
17122,3,309,312,21,1045,75
19814,2,16,312,21,1092,151
3562,3,1068,377,3,58,29
16441,2,1936,377,3,83,125
14894,4,1923,377,3,93,12
14193,1,323,377,3,177,75
18974,1,507,377,3,189,84
861,3,1112,377,3,199,2
3841,1,1136,377,3,269,100
19555,5,955,377,3,276,8
10774,2,447,377,3,280,40
17843,5,1954,377,3,313,36
5783,3,532,377,3,319,14
13042,1,386,377,3,338,62
608,1,1761,377,3,342,17
741,2,1652,377,3,369,67
2004,2,911,377,3,387,25
9571,5,1267,377,3,388,62
17848,5,468,377,3,397,217
12246,3,1427,377,3,416,124
12891,3,734,377,3,418,38
15776,3,1795,377,3,419,75
4093,5,293,377,3,472,1
16745,4,1096,377,3,500,17
681,5,1883,377,3,503,151
3669,1,1894,377,3,506,61
912,1,1925,377,3,540,76
5451,2,1297,377,3,540,21
7421,5,382,377,3,638,156
15067,3,184,377,3,655,7
10706,1,933,377,3,723,8
10841,5,563,377,3,777,2
633,3,1798,377,3,787,19
1830,5,1476,377,3,830,23
17681,5,1084,377,3,854,8
2184,5,1101,377,3,920,124
8234,3,855,377,3,973,134
13311,4,1072,377,3,1028,28
5477,2,727,377,3,1028,20
12945,5,1085,377,3,1029,62
12494,2,331,377,3,1041,78
10345,5,631,392,5,5,19
1738,3,1957,392,5,8,12
13054,5,1291,392,5,11,17
41,3,1577,392,5,18,76
2670,3,425,392,5,24,124
10070,2,1638,392,5,37,40
18179,2,857,392,5,127,62
9828,1,841,392,5,151,124
7890,2,1167,392,5,165,32
5532,5,1004,392,5,175,76
9390,3,968,392,5,180,61
6358,4,247,392,5,183,29
361,2,1978,392,5,220,32
17810,5,1489,392,5,222,68
11688,5,1002,392,5,234,217
19889,5,705,392,5,243,23
7314,2,1762,392,5,281,28
2651,3,908,392,5,305,76
10215,5,338,392,5,342,151
5567,2,187,392,5,348,20
11051,1,676,392,5,358,20
13657,3,1322,392,5,374,36
14879,5,601,392,5,374,17
4750,4,1737,392,5,378,75
4405,5,1704,392,5,386,21
197,1,1366,392,5,399,84
7876,1,997,392,5,400,3
10756,4,869,392,5,430,100
19890,2,1730,392,5,434,12
5542,5,257,392,5,467,18
2355,4,1816,392,5,558,61
8259,5,1538,392,5,570,125
13955,2,1891,392,5,574,7
8274,3,1915,392,5,615,11
5447,3,1652,392,5,616,67
8178,4,1843,392,5,667,84
18775,5,918,392,5,730,78
9435,2,744,392,5,732,4
6151,3,1766,392,5,746,42
15459,4,39,392,5,793,62
16819,5,309,392,5,802,75
16913,1,662,392,5,855,61
8510,1,1300,392,5,871,29
786,1,684,392,5,877,23
8495,4,1710,392,5,903,125
4601,3,789,392,5,930,20
11399,2,738,392,5,937,14
13558,4,988,392,5,940,84
11876,5,708,392,5,971,25
7577,3,709,392,5,989,40
8406,3,102,392,5,1033,62
8998,3,668,457,15,25,29
14605,5,1496,457,15,48,40
17713,3,1431,457,15,51,53
9596,3,981,457,15,54,23
19795,2,1316,457,15,59,4
6513,3,60,457,15,131,61
17153,1,1015,457,15,203,217
13937,4,602,457,15,211,151
7267,4,470,457,15,218,62
300,3,1958,457,15,240,25
11143,3,1612,457,15,250,151
12573,5,1984,457,15,262,32
5087,4,8,457,15,264,19
18056,3,573,457,15,279,39
11339,1,772,457,15,283,61
7806,5,895,457,15,311,29
13067,3,54,457,15,334,32
10715,5,1445,457,15,352,4
18945,5,1175,457,15,370,42
10868,3,410,457,15,428,25
14049,1,1281,457,15,433,53
2602,4,1530,457,15,436,14
16538,5,795,457,15,486,76
14180,1,1335,457,15,529,84
12408,4,157,457,15,540,32
18815,4,1390,457,15,593,67
16428,1,878,457,15,639,20
16735,5,632,457,15,649,18
10658,1,649,457,15,650,53
10424,5,1799,457,15,654,156
1602,5,1695,457,15,683,12
1978,5,1515,457,15,698,62
6632,3,1728,457,15,738,53
10701,5,1446,457,15,756,62
7943,1,1439,457,15,759,11
16840,3,1355,457,15,776,125
8726,5,955,457,15,799,8
11219,1,1865,457,15,813,23
1578,4,1234,457,15,816,4
14582,5,638,457,15,841,23
19780,3,250,457,15,871,20
248,4,1838,457,15,874,100
10962,3,1847,457,15,938,156
919,1,1417,457,15,939,36
12114,3,1802,457,15,979,61
5958,5,1464,457,15,1009,124
4114,2,1942,457,15,1020,36
17910,1,1790,457,15,1026,39
18931,5,799,457,15,1069,32
2938,4,102,1,17,17,62
13480,2,1028,1,17,19,38
5600,5,598,1,17,90,53
10627,2,1220,1,17,104,22
17043,4,1205,1,17,132,20
531,5,1503,1,17,156,11
16426,1,1069,1,17,183,217
9731,2,1372,1,17,209,100
13443,4,1931,1,17,234,80
19210,4,882,1,17,266,124
1248,1,603,1,17,269,28
15147,4,1310,1,17,329,28
11962,1,1338,1,17,339,217
3714,5,754,1,17,397,17
11144,3,554,1,17,413,39
13697,1,727,1,17,416,20
13058,4,1711,1,17,432,76
1251,5,1571,1,17,450,41
7103,5,499,1,17,453,68
9111,2,1079,1,17,454,134
4418,1,1156,1,17,463,80
3202,5,1886,1,17,538,1
8353,2,1565,1,17,553,35
15766,1,1853,1,17,578,36
14385,2,879,1,17,591,62
16217,1,426,1,17,619,7
18394,3,1946,1,17,654,61
8960,5,1124,1,17,661,6
17542,4,255,1,17,688,2
5030,3,1316,1,17,695,4
14665,3,1707,1,17,720,76
4470,1,156,1,17,724,14
10412,4,1562,1,17,770,40
3330,4,654,1,17,816,33
16168,2,761,1,17,823,25
15695,4,739,1,17,902,76
14670,3,540,1,17,909,41
15272,2,487,1,17,919,41
8222,4,961,1,17,923,3
16611,3,261,1,17,998,32
10608,2,1679,1,17,1005,125
9466,2,1342,1,17,1052,19
9057,3,625,1,17,1056,68
14387,4,245,60,17,41,72
12263,2,1788,60,17,59,2
9492,4,1214,60,17,66,10
1629,5,1438,60,17,71,100
19163,2,682,60,17,74,25
8857,1,1278,60,17,80,19
2769,2,1974,60,17,95,14
13614,1,1241,60,17,123,6
17439,5,1185,60,17,143,72
17366,2,1683,60,17,197,22
4426,2,1952,60,17,252,41
2736,2,1083,60,17,254,28
13040,2,1210,60,17,291,80
10628,1,812,60,17,319,8
4586,5,322,60,17,340,18
15767,2,105,60,17,340,125
8119,4,1703,60,17,375,21
10066,1,1474,60,17,412,6
6508,5,1451,60,17,415,29
15093,4,465,60,17,532,61
6437,4,1617,60,17,544,32
15164,2,1780,60,17,592,61
580,1,1365,60,17,634,6
1696,5,64,60,17,664,40
6377,2,545,60,17,666,33
6335,5,550,60,17,684,15
15989,1,1111,60,17,695,11
14599,5,1715,60,17,736,36
9713,3,1080,60,17,755,23
1881,5,1930,60,17,763,20
12276,1,1990,60,17,775,68
14497,5,1356,60,17,801,125
1787,2,519,60,17,805,7
11179,3,372,60,17,808,38
13547,2,1614,60,17,875,134
19008,1,1268,60,17,927,217
6559,1,847,60,17,937,39
1,5,1330,60,17,959,35
2251,1,180,60,17,965,40
17830,5,120,60,17,980,62
4956,2,1266,60,17,983,2
10181,3,187,60,17,1009,20
15509,2,611,60,17,1061,15
15493,1,1071,168,1,4,80
17021,2,1978,168,1,86,32
16926,5,222,168,1,105,21
5072,1,1108,168,1,124,12
700,1,162,168,1,233,124
18703,1,283,168,1,239,23
4241,1,609,168,1,258,80
10995,4,357,168,1,264,72
6048,2,1157,168,1,310,6
17251,2,429,168,1,335,53
8428,1,1166,168,1,336,67
12686,1,363,168,1,340,76
13322,4,498,168,1,342,12
4966,5,276,168,1,345,8
9477,5,1726,168,1,360,21
312,5,491,168,1,378,1
2072,2,306,168,1,387,7
13461,3,1432,168,1,411,29
6911,4,365,168,1,443,38
18420,2,1769,168,1,467,22
19306,2,1475,168,1,474,6
419,1,121,168,1,511,12
16138,3,69,168,1,517,10
10399,1,1313,168,1,536,33
2513,3,1983,168,1,540,12
10561,5,1624,168,1,563,217
7735,4,1446,168,1,566,62
3183,2,1850,168,1,595,80
15401,2,1177,168,1,626,42
14845,1,904,168,1,646,19
15622,1,846,168,1,659,6
7149,2,898,168,1,727,6
